fdc_id,brand_owner,market_country,branded_food_category,brand_name,ingredients,serving_size,serving_size_unit,description,publication_date,Calcium(mg),Carbohydrate(g),Cholesterol(mg),Energy(kcal),Saturated fatty acids(g),Trans fatty acids(g),Fiber(g),Iron(mg),"Potassium, K",Protein(g),Sodium(mg),Total sugar(g),Total fat(g),Vitamin A,"Vitamin A, IU","Vitamin A, RAE","Vitamin C, total ascorbic acid",umap_2,umap_5,umap_10,umap_20
512280,Kohl Corporation,United States,"Chips, Pretzels & Snacks",,"ORGANIC PASTRY FLOUR, ORGANIC OAT BRAN FLOUR, ORGANIC SUGAR, ORGANIC SUNFLOWER OIL, SALT, SODA.",28.0,g,ORGANIC PRETZEL STICKS,2019-04-01,0.0,78.57,0.0,393.0,0.0,0.0,0.0,0.0,,10.71,536.0,3.57,5.36,,0.0,,0.0,"[15.634987831115723, -0.8630270957946777]","[6.401861190795898, 7.275396347045898, 2.5943737030029297, 4.443617343902588, -5.986219882965088]","[1.7372156381607056, 7.411067485809326, 5.2847418785095215, -1.7471688985824585, 6.224156856536865, 3.17614483833313, 5.244983673095703, 4.892856121063232, -0.8757027983665466, 7.085612773895264]","[9.029365539550781, 4.665860176086426, 4.403202533721924, 4.711262226104736, 5.037187099456787, 4.916813373565674, 5.141653537750244, 4.609832286834717, 6.083436965942383, 4.2475481033325195, 5.107527256011963, 3.7863972187042236, -4.267571926116943, 5.301819324493408, 4.9289069175720215, 4.666007041931152, 5.070435523986816, 4.552428245544434, 4.816653728485107, 5.2787556648254395]"
512281,Kohl Corporation,United States,"Chips, Pretzels & Snacks",,"ORGANIC PASTRY FLOUR, ORGANIC WHEAT FLOUR, ORGANIC WHEAT FLOUR, ORGANIC SUGAR, ORGANIC HONEY, ORGANIC SUNFLOWER OIL, SODA.",28.0,g,ORGANIC HONEY WHEAT PRETZEL STICKS,2019-04-01,0.0,78.57,0.0,357.0,0.0,0.0,3.6,1.29,,10.71,607.0,3.57,3.57,,0.0,,0.0,"[15.627945899963379, -0.8583510518074036]","[6.401884078979492, 7.275452136993408, 2.5941104888916016, 4.443541049957275, -5.986759662628174]","[1.737287163734436, 7.411050796508789, 5.284713268280029, -1.7470614910125732, 6.22415018081665, 3.1761910915374756, 5.244973659515381, 4.892873287200928, -0.8756185173988342, 7.085621356964111]","[9.029378890991211, 4.665867805480957, 4.403209686279297, 4.711269378662109, 5.0371880531311035, 4.916806697845459, 5.141653537750244, 4.609849452972412, 6.08344030380249, 4.247560501098633, 5.107513427734375, 3.786412000656128, -4.267483234405518, 5.30181360244751, 4.928905010223389, 4.666012763977051, 5.070436954498291, 4.552417278289795, 4.816667556762695, 5.278741359710693]"
1875198,Wilton Industries Inc.,United States,"Chips, Pretzels & Snacks",WILTON,"BLACK DROPS: DEXTROSE, CORN STARCH, DEXTRIN, MAGNESIUM STEARATE, GUM ARABIC, CONFECTIONERS' GLAZE, ARTIFICIAL FLAVOR, CARNAUBA WAX, FD&C RED #40, FD&C YELLOW #5, FD&C BLUE #1. GREEN CANDY MELTS CANDY: SUGAR, PARTIALLY HYDROGENATED PALM KERNEL OIL, WHOLE MILK SOLIDS, REDUCED MINERAL WHEY POWDER, NONFAT DRY MILK SOLIDS, SALT, SOY LECITHIN, FD&C YELLOW #5 LAKE, FD&C BLUE #1 LAKE, ARTIFICIAL FLAVORS.",18.0,g,"WILTON, PRETZEL KIT CANDY MELTS",2021-07-29,0.0,66.67,0.0,500.0,0.0,0.0,0.0,0.0,,0.0,111.0,66.67,25.0,,0.0,,0.0,"[-0.26264697313308716, -3.868314027786255]","[11.160331726074219, 6.58390998840332, 7.749953746795654, 6.553330898284912, 0.3852163255214691]","[4.430026054382324, 6.309359073638916, 4.303093433380127, 4.160125255584717, 4.903307914733887, 7.944369792938232, 2.9733920097351074, 12.619556427001953, 4.724462032318115, 4.9345011711120605]","[10.196418762207031, 5.285956382751465, 4.866338729858398, 5.150573253631592, 4.749046802520752, 6.68142032623291, 5.586052894592285, 11.887273788452148, 6.093962669372559, 3.461094617843628, 5.010499000549316, 5.314317226409912, 4.584750175476074, 4.334536552429199, 4.988313674926758, 4.616907596588135, 4.487619876861572, 2.610597610473633, 5.388024806976318, 7.893115997314453]"
1878707,Wilton Industries Inc.,United States,"Chips, Pretzels & Snacks",WILTON,"WHITE CANDY MELTS CANDY: SUGAR, PARTIALLY HYDROGENATED PALM KERNEL OIL, TITANIUM DIOXIDE (COLOR), WHOLE MILK SOLIDS, REDUCED MINERAL WHEY POWDER, NONFAT DRY MILK SOLIDS, SOY LECITHIN, SALT, ARTIFICIAL FLAVOR. BLACK ICING: SUGAR, WATER, VEGETABLE SHORTENING (HYDROGENATED SOYBEAN OIL, MODIFIED PALM OIL, HYDROGENATED MODIFIED PALM OIL, MONO AND DIGLYCERIDES), CORN SYRUP, CORN STARCH, FOOD STARCH-MODIFIED (CORN), SALT, MONO AND DIGLYCERIDES, FD&C YELLOW #5, FD&C RED #40, FD&C BLUE #1, ARTIFICIAL FLAVOR, POLYSORBATE 60, POTASSIUM SORBATE (PRESERVATIVE), CITRIC ACID. JELLY CANDY STRIPS: SUGAR, CORN SYRUP, WATER, MALTODEXTRIN, PECTIN, LACTIC ACID, CITRIC ACID, ARTIFICIAL FLAVOR, SODIUM CITRATE, FD&C RED #40, FD&C BLUE #1, FD&C YELLOW #5. GUM DROPS: SUGAR, CORN SYRUP, WATER, PECTIN, LACTIC ACID, CITRIC ACID, ARTIFICIAL FLAVOR, SODIUM CITRATE, FD&C RED #40, FD&C BLUE #1, FD&C YELLOW #5. ORANGE TRIANGLES: DEXTROSE, CORN STARCH, DEXTRIN, MAGNESIUM STEARATE, GUM ARABIC, ARTIFICIAL FLAVOR, CONFECTIONERS' GLAZE, CARNAUBA WAX, FD&C YELLOW #6.",31.0,g,"WILTON, PRETZEL KIT",2021-07-29,0.0,77.42,0.0,484.0,16.13,0.0,0.0,0.0,,0.0,97.0,64.52,19.35,,0.0,,0.0,"[-0.24352246522903442, -3.8868114948272705]","[11.185771942138672, 6.56447696685791, 7.730409145355225, 6.576462745666504, 0.35957780480384827]","[4.422847270965576, 6.3136420249938965, 4.302740097045898, 4.167535781860352, 4.906414985656738, 7.948294639587402, 2.9727425575256348, 12.63223648071289, 4.730313301086426, 4.9341888427734375]","[10.195027351379395, 5.290975093841553, 4.866124629974365, 5.152169704437256, 4.749342918395996, 6.690706729888916, 5.592360973358154, 11.915414810180664, 6.092258453369141, 3.471564769744873, 4.998984336853027, 5.310473442077637, 4.584968090057373, 4.334290027618408, 4.990087509155273, 4.622318744659424, 4.491406440734863, 2.614614963531494, 5.384154319763184, 7.8866448402404785]"
555410,Mike-Sell's Potato Chip Co.,United States,"Chips, Pretzels & Snacks",,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SALT, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: CORN, CANOLA, SOYBEAN), CORN SYRUP, YEAST.",28.0,g,THE POUNDER OVEN BAKED PRETZELS STICKS,2019-04-01,0.0,82.14,0.0,393.0,0.0,0.0,3.6,6.43,,10.71,1357.0,3.57,3.57,,0.0,,0.0,"[8.476667404174805, 13.173982620239258]","[10.000739097595215, 4.018131732940674, 7.787456512451172, 5.617228031158447, -0.25196176767349243]","[4.0327253341674805, 7.149217128753662, 6.05277156829834, 2.700307846069336, 3.699739456176758, 6.841333866119385, 2.768913984298706, 7.678092002868652, 4.435541152954102, 11.108444213867188]","[11.14707088470459, 5.4008612632751465, 5.6116437911987305, 5.269636154174805, 5.225095748901367, 4.604761600494385, 4.6227521896362305, 5.453994274139404, 6.046544551849365, 3.109522819519043, 5.297222137451172, 4.276639938354492, 4.936787128448486, 4.446577548980713, 4.997142791748047, 4.152350425720215, 3.3563878536224365, 0.17270827293395996, 8.307686805725098, 10.516369819641113]"
2327202,Mike-Sell's Potato Chip Co.,United States,"Chips, Pretzels & Snacks",MIKESELL'S,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SALT, CORN SYRUP, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: CANOLA, CORN, SOYBEAN), YEAST.",28.0,g,OVEN BAKED PRETZELS STICKS,2022-06-21,36.0,78.57,0.0,393.0,0.0,0.0,3.6,6.43,214.0,10.71,1357.0,3.57,3.57,,,,,"[8.639866828918457, 13.11711311340332]","[10.104358673095703, 4.014439105987549, 7.952033996582031, 5.516684532165527, -0.24836288392543793]","[3.86928653717041, 7.1148271560668945, 6.123142719268799, 2.733051300048828, 3.6859402656555176, 6.73499059677124, 2.810647964477539, 7.5593085289001465, 4.4177141189575195, 11.316306114196777]","[11.19143295288086, 5.349809646606445, 5.634941101074219, 5.315676689147949, 5.213865756988525, 4.608672618865967, 4.6324543952941895, 5.300133228302002, 6.06586217880249, 3.113861560821533, 5.234618663787842, 4.200290203094482, 5.113844871520996, 4.467465400695801, 4.950313091278076, 4.152317047119141, 3.3196933269500732, 0.05158337950706482, 8.418444633483887, 10.641432762145996]"
1856481,Kmart Corporation,United States,"Chips, Pretzels & Snacks",SMART SENSE,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), PEANUT BUTTER (PEANUTS, SUGAR, MONO- AND DIGLYCERIDES, SALT), SALT LESS THAN 2% OF: VEGETABLE OIL (CANOLA OIL AND/OR SOYBEAN OIL), CORN SYRUP, BARLEY MALT EXTRACT, CARAMEL COLOR, LEAVENING (CONTAINS ONE OR MORE OF: YEAST, SODIUM BICARBONATE, AMMONIUM BICARBONATE).",30.0,g,"SMART SENSE, PRETZEL NUGGETS, PEANUT BUTTER FILLED, PEANUT BUTTER FILLED",2021-07-29,0.0,50.0,0.0,500.0,5.0,0.0,6.7,2.4,,16.67,1100.0,6.67,23.33,,0.0,,0.0,"[-0.5361081957817078, -6.012384414672852]","[-0.22088639438152313, 3.8009095191955566, -1.1880344152450562, 2.2172164916992188, 6.125457763671875]","[4.899661540985107, 7.278809547424316, 4.867243766784668, 2.2282357215881348, 5.300318717956543, 5.2936530113220215, 3.0558176040649414, 10.908437728881836, 4.354085445404053, 8.475726127624512]","[11.216897964477539, 5.670312404632568, 4.689693450927734, 4.081783294677734, 5.359009742736816, 4.4391069412231445, 4.5665483474731445, 8.428894996643066, 6.28718900680542, 3.3344645500183105, 5.846770286560059, 5.1356706619262695, 4.266300678253174, 3.9060230255126953, 4.803817272186279, 4.90937614440918, 4.469610691070557, 1.4550049304962158, 7.610071659088135, 10.734244346618652]"
1764394,Harris-Teeter Inc.,United States,"Chips, Pretzels & Snacks",HT TRADERS,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), PEANUT BUTTER (ROASTED PEANUTS, SUGAR, SALT), SALT, CONTAINS LESS THAN 2% OF HIGH OLEIC CANOLA OIL AND/OR SOYBEAN OIL, CORN SYRUP, BARLEY MALT EXTRACT, LEAVENING (YEAST, SODIUM BICARBONATE AND/OR AMMONIUM BICARBONATE).",30.0,g,"PEANUT BUTTER FILLED PRETZEL PILLOWS, PEANUT BUTTER FILLED",2021-06-17,50.0,56.67,0.0,500.0,5.0,0.0,3.3,3.33,,16.67,1100.0,6.67,23.33,,,,,"[-8.535171508789062, 2.0969135761260986]","[-2.225893020629883, 7.34345006942749, 12.398896217346191, -1.2110035419464111, 4.421748161315918]","[2.606097936630249, 6.879237651824951, 4.3720927238464355, 1.7776247262954712, 8.818866729736328, 7.018147945404053, 4.8071088790893555, 10.308929443359375, 1.6874467134475708, 9.396469116210938]","[9.604025840759277, 4.443184852600098, 4.279727458953857, 4.9530744552612305, 4.608940601348877, 3.764061212539673, 4.691354274749756, 6.38950777053833, 6.367735862731934, 4.860130310058594, 3.7235097885131836, 4.97607946395874, 5.083022117614746, 4.980011463165283, 4.562203407287598, 4.764822483062744, 4.640737056732178, 1.6878150701522827, 6.970229148864746, 13.953132629394531]"
564229,Harris-Teeter Inc.,United States,"Chips, Pretzels & Snacks",,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SALT, CORN SYRUP, BARLEY MALT EXTRACT, CONTAINS LESS THAN 2% OF HIGH OLEIC CANOLA OIL AND/OR SOYBEAN OIL, SALT, LEAVENING (YEAST, SODIUM BICARBONATE AND/OR AMMONIUM BICARBONATE).",30.0,g,THIN TWISTS PRETZEL,2019-04-01,0.0,80.0,0.0,400.0,0.0,0.0,3.3,7.67,0.0,10.0,1400.0,3.33,1.67,,,,,"[10.569570541381836, 8.38222885131836]","[7.396247386932373, 6.080419540405273, 6.502379417419434, 9.263265609741211, 9.344791412353516]","[3.625749111175537, 7.1691999435424805, 6.77354621887207, 3.188929557800293, 3.5342483520507812, 6.2929911613464355, 3.660106658935547, 7.203409194946289, 4.044995307922363, 11.511269569396973]","[11.174405097961426, 5.503319263458252, 5.836191654205322, 5.92748498916626, 4.795074939727783, 4.368374824523926, 4.793208122253418, 5.156411647796631, 6.2016472816467285, 3.529268980026245, 5.085268974304199, 4.306857109069824, 5.741023540496826, 5.075924396514893, 4.349283218383789, 3.74796986579895, 3.7090137004852295, -0.02774103917181492, 8.716288566589355, 10.786712646484375]"
564199,Harris-Teeter Inc.,United States,"Chips, Pretzels & Snacks",,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), SALT, CONTAINS LESS THAN 2% OF CORN SYRUP, HIGH OLEIC CANOLA OIL AND/OR SOYBEAN OIL, BARLEY MALT EXTRACT, LEAVENING (YEAST, SODIUM BICARBONATE AND/OR AMMONIUM BICARBONATE).",30.0,g,MINI TWISTS PRETZEL,2019-04-01,0.0,80.0,0.0,400.0,0.0,0.0,3.3,5.33,0.0,10.0,1100.0,3.33,3.33,,,,,"[6.665389537811279, -4.529969692230225]","[7.241550445556641, 5.924609661102295, 6.314524173736572, 9.198701858520508, 9.078736305236816]","[3.428746223449707, 7.080705165863037, 6.708922386169434, 3.2180778980255127, 3.501910924911499, 6.111574172973633, 3.5999720096588135, 7.048842906951904, 4.063338279724121, 11.697670936584473]","[11.101288795471191, 5.518982887268066, 5.817935943603516, 5.872515678405762, 4.80703067779541, 4.359781265258789, 4.9599432945251465, 5.082383155822754, 6.145698070526123, 3.5299582481384277, 5.140361785888672, 4.314672470092773, 5.8933424949646, 5.0237507820129395, 4.443562030792236, 3.7064669132232666, 3.6272263526916504, 0.029985835775732994, 8.699346542358398, 10.75142765045166]"
2174192,Harris-Teeter Inc.,United States,"Chips, Pretzels & Snacks",HT TRADERS,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), CHOCOLATE FLAVORED FILLING (SUGAR, VEGETABLE OIL [SOYBEAN OIL, COCONUT OIL], COCOA POWDER [PROCESSED WITH ALKALI], COCOA POWDER, ARTIFICIAL FLAVOR, SALT), PEANUT BUTTER (ROASTED PEANUTS, SUGAR, SALT), SALT, HIGH OLEIC CANOLA OIL AND/OR SOYBEAN OIL, CONTAINS LESS THAN 2% OF CORN SYRUP, BARLEY MALT EXTRACT, NATURAL AND ARTIFICIAL FLAVORS, LEAVENING (YEAST, SODIUM BICARBONATE AND/OR AMMONIUM BICARBONATE).",31.0,g,"PEANUT BUTTER BROWNIE FILLED PRETZEL NUGGETS PILLOWS, PEANUT BUTTER BROWNIE FILLED",2021-10-28,0.0,67.74,0.0,452.0,6.45,0.0,3.2,6.45,0.0,9.68,871.0,16.13,16.13,,,,,"[6.386334419250488, 14.48346996307373]","[-0.33604347705841064, 3.684904098510742, -1.0942327976226807, 2.200878858566284, 5.990955352783203]","[4.90233850479126, 7.2493815422058105, 4.877007484436035, 2.2416253089904785, 5.103250026702881, 5.4819793701171875, 3.095588445663452, 10.682623863220215, 4.352298259735107, 8.544547080993652]","[11.18674087524414, 5.65541934967041, 4.781811237335205, 4.300943851470947, 5.233279228210449, 4.557180881500244, 4.652651786804199, 8.130378723144531, 6.184480667114258, 3.318612575531006, 5.946699142456055, 5.152572154998779, 4.359052658081055, 3.916149377822876, 4.865671634674072, 4.674986362457275, 4.323456764221191, 1.473590612411499, 7.4756646156311035, 10.3475923538208]"
1875282,"UTZ Quality Foods, LLC",United States,"Chips, Pretzels & Snacks",GOLDEN FLAKE,"ENRICHED WHEAT FLOUR WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID),SALT, CORN SYRUP, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: CORN, CANOLA, SOYBEAN), VITAL WHEAT GLUTEN, SODIUM BICARBONATE, YEAST.",28.0,g,"ORIGINAL THIN STYLE PRETZEL TWISTS, ORIGINAL THIN STYLE",2021-07-29,0.0,82.14,0.0,393.0,0.0,0.0,3.6,6.43,,7.14,1214.0,3.57,3.57,,0.0,,0.0,"[8.375211715698242, 13.741866111755371]","[10.009868621826172, 3.751373052597046, 7.204765319824219, 5.381433486938477, -0.15226031839847565]","[4.268619537353516, 7.488087177276611, 6.178746223449707, 2.914489269256592, 3.809457302093506, 7.073986530303955, 2.8355729579925537, 7.526053428649902, 4.721829891204834, 10.998268127441406]","[11.075572967529297, 5.561712741851807, 5.803111553192139, 5.488020896911621, 5.16090202331543, 4.514501094818115, 4.651575088500977, 5.303615570068359, 6.005056381225586, 3.2639756202697754, 5.24771785736084, 4.326645851135254, 4.577193260192871, 4.707486152648926, 5.115398406982422, 4.110898017883301, 3.548874855041504, 0.17921245098114014, 8.066619873046875, 10.194268226623535]"
1180920,Herr Foods Inc.,United States,"Chips, Pretzels & Snacks",HERR'S,"ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], SALT, MALT, PARTIALLY HYDROGENATED SOYBEAN OIL, SODIUM BICARBONATE, YEAST AND SODA.",33.0,g,"HERR'S, PRETZEL RODS",2021-02-26,0.0,81.82,0.0,364.0,1.52,0.0,6.1,3.27,,9.09,1606.0,0.0,6.06,,0.0,,0.0,"[8.404436111450195, 13.299179077148438]","[9.926704406738281, 4.0069074630737305, 7.4828972816467285, 5.760460376739502, -0.155664324760437]","[4.201983451843262, 7.232799530029297, 6.006473064422607, 2.7628629207611084, 3.6928162574768066, 6.979401588439941, 2.742680549621582, 7.768585681915283, 4.49323034286499, 10.894394874572754]","[11.113981246948242, 5.498352527618408, 5.669236183166504, 5.2914934158325195, 5.230515003204346, 4.569940567016602, 4.600977897644043, 5.515379428863525, 6.030954360961914, 3.1114065647125244, 5.35988712310791, 4.389682769775391, 4.789450168609619, 4.484402179718018, 5.058712005615234, 4.095508098602295, 3.3761963844299316, 0.24364589154720306, 8.220050811767578, 10.327362060546875]"
1183323,Herr Foods Inc.,United States,"Chips, Pretzels & Snacks",HERR'S,"ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], SALT, YEAST, NATURAL FLAVOR AND SODA.",30.0,g,"HERR'S, SOURDOUG BITE SIZE HARD PRETZELS",2021-02-26,0.0,76.67,0.0,333.0,0.0,0.0,6.7,3.6,,10.0,1500.0,0.0,0.0,,0.0,,0.0,"[7.584228992462158, 13.022544860839844]","[6.609453201293945, 7.603662967681885, 3.6147079467773438, 8.05712604522705, 6.655256748199463]","[4.522344589233398, 7.338282108306885, 5.979659557342529, 2.9518914222717285, 3.6547272205352783, 6.857627868652344, 3.084994077682495, 7.780324459075928, 4.461095809936523, 10.199433326721191]","[10.8574857711792, 5.422483444213867, 5.535067558288574, 5.274484157562256, 5.1438093185424805, 4.6566972732543945, 4.729897975921631, 5.824041843414307, 6.046469211578369, 3.1892735958099365, 5.448392391204834, 4.420093059539795, 4.64297342300415, 4.567794322967529, 4.997247695922852, 4.0367326736450195, 3.5937695503234863, 0.6002712249755859, 8.04355525970459, 9.991618156433105]"
2602913,Herr Foods Inc.,United States,"Chips, Pretzels & Snacks",HERR'S,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), CORN SYRUP, SALT, VITAL WHEAT GLUTEN, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: CANOLA, CORN, SOYBEAN), SODIUM BICARBONATE, YEAST.",28.0,GRM,PRETZEL RODS,2023-07-13,36.0,78.57,0.0,393.0,0.0,0.0,3.6,4.64,214.0,10.71,1000.0,3.57,3.57,,,,,"[8.30654239654541, 13.729100227355957]","[9.980536460876465, 3.7794761657714844, 7.178923606872559, 5.41826868057251, -0.11767195910215378]","[4.312804222106934, 7.499363899230957, 6.151301860809326, 2.9434142112731934, 3.795869827270508, 7.076737880706787, 2.8664944171905518, 7.553450107574463, 4.720492839813232, 10.91983413696289]","[11.058673858642578, 5.5561347007751465, 5.788210868835449, 5.477856636047363, 5.164395809173584, 4.519400596618652, 4.653613567352295, 5.330005645751953, 6.005588531494141, 3.2564315795898438, 5.265738487243652, 4.356513977050781, 4.564645767211914, 4.71296501159668, 5.104921817779541, 4.093269348144531, 3.5526905059814453, 0.2202347368001938, 8.061383247375488, 10.1463623046875]"
2602914,Herr Foods Inc.,United States,"Chips, Pretzels & Snacks",HERR'S,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), PEANUT BUTTER (DRY ROASTED PEANUTS, SUGAR, SALT), SALT, MALT, CANOLA OIL.",28.0,GRM,"PEANUT BUTTER FILLED PRETZEL NUGGETS, PEANUT BUTTER",2023-07-13,36.0,60.71,0.0,464.0,3.57,0.0,3.6,3.21,357.0,14.29,679.0,7.14,17.86,,,,,"[-6.197709560394287, -3.569913864135742]","[7.0928239822387695, 3.262624979019165, 9.797781944274902, 11.793935775756836, 1.2326738834381104]","[1.5733215808868408, 6.84774923324585, 3.192655563354492, 0.5804974436759949, 8.097746849060059, 5.864316463470459, 2.566716194152832, 7.628149032592773, 2.5874669551849365, 8.578051567077637]","[9.774453163146973, 5.531432151794434, 4.765608310699463, 4.675652980804443, 4.818304538726807, 4.4124555587768555, 4.979513645172119, 7.3788161277771, 5.728353023529053, 3.5924127101898193, 3.885779857635498, 4.26876163482666, 4.505102157592773, 4.832102298736572, 4.423708915710449, 4.857579708099365, 4.581571578979492, 0.9096468687057495, 7.554569721221924, 12.574710845947266]"
1741187,Herr Foods Inc.,United States,"Chips, Pretzels & Snacks",HERR'S,"WHEAT FLOUR, SALT, MALT, SOYBEAN OIL, VEGETABLE FIBER, YEAST, SODA.",28.0,g,"SOURDOUGH SPECIALS PRETZELS, SOURDOUGH",2021-03-19,36.0,67.86,0.0,321.0,0.0,0.0,3.6,0.71,107.0,7.14,1321.0,0.0,3.57,,,,,"[-0.3343204855918884, 14.651159286499023]","[6.2692084312438965, 7.161299705505371, 4.117653846740723, 1.531172752380371, 6.845017433166504]","[5.207958698272705, 8.57713508605957, 6.062650203704834, 4.7839250564575195, 2.3550119400024414, 7.890338897705078, 3.034071683883667, 6.248195171356201, 4.272773742675781, 7.668409824371338]","[9.404607772827148, 5.081640243530273, 5.412746906280518, 5.246291637420654, 5.150137424468994, 5.098094463348389, 5.326845645904541, 6.095518589019775, 6.305264472961426, 3.4776787757873535, 5.997284412384033, 3.076972007751465, 2.8326194286346436, 4.957732677459717, 5.1231608390808105, 3.8873112201690674, 4.333878517150879, 1.248015284538269, 8.430878639221191, 7.065064907073975]"
1172750,Herr Foods Inc.,United States,"Chips, Pretzels & Snacks",HERR'S,"ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], SALT, MALT, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: COTTONSEED, CORN, SOYBEAN), YEAST AND SODA.",28.0,g,"HERR'S, EXTRA THIN PRETZELS",2021-02-26,0.0,78.57,0.0,393.0,1.79,0.0,7.1,3.86,,10.71,1607.0,0.0,3.57,,0.0,,0.0,"[8.328186988830566, 13.231694221496582]","[9.95319938659668, 4.001482009887695, 7.597755432128906, 5.636284351348877, -0.17496265470981598]","[4.153587818145752, 7.225094318389893, 6.039261817932129, 2.748526096343994, 3.7046475410461426, 6.878778457641602, 2.816298484802246, 7.708487510681152, 4.469473838806152, 10.931119918823242]","[11.091998100280762, 5.443329334259033, 5.624798774719238, 5.286863327026367, 5.208972454071045, 4.591734409332275, 4.63435697555542, 5.521259784698486, 6.039344787597656, 3.133594274520874, 5.333907604217529, 4.333221435546875, 4.82193660736084, 4.488699913024902, 5.020534515380859, 4.1194939613342285, 3.41256046295166, 0.2586093544960022, 8.231350898742676, 10.374101638793945]"
