fdc_id,branded_food_category,brand_owner,market_country,description,ingredients,serving_size,serving_size_num,serving_size_unit,Energy(kcal)_zero_thres,Carbohydrate(g)_zero_thres,Total fat(g)_zero_thres,Protein(g)_zero_thres,Sodium(mg)_zero_thres,Total sugar(g)_zero_thres,Saturated fatty acids(g)_zero_thres,Cholesterol(mg)_zero_thres,Calcium(mg)_zero_thres,Fiber(g)_zero_thres,Iron(mg)_zero_thres
2716891,Snacks,"Conagra Brands, Inc",United States,ANDY CAPP CHEDDAR FRIES 8 OZ,"Degermed Yellow Cornmeal, Vegetable Oil (Palm And/Or Cottonseed Oil), Dried Potatoes, Cheese Powder (Whey, Salt, Buttermilk Solids, Reduced Lactose Whey, Maltodextrin, Monosodium Glutamate, Citric Acid, Cheddar And Blue Cheese [Pasteurized Milk, Cheese Culture, Salt, Enzymes], Yellow 5 Lake, Yellow 6 Lake, Autolyzed Yeast Extract, Spice, Artificial Flavor, Canola Oil, Disodium Phosphate, Yellow 5, Yellow 6, Lactic Acid), Less Than 2% Of: Salt, Dextrose, Onion Powder, Water, Monosodium Glutamate, TBHQ (For Freshness), Shortening Powder (Soybean Oil, Corn Syrup Solids, Sodium Caseinate, Mono And Diglycerides), Hydrolyzed Corn Protein, Whey, Dried Parsley, Natural Cheddar Cheese Flavor (Maltodextrin, Natural Cheddar Cheese Flavor, Whey Solids, Salt, Disodium Phosphate), Mono- And Diglycerides, Citric Acid, Yellow 5 Lake, Natural Flavors, Paprika Extract (For Color), Dried Chives, Yellow 6 Lake. CONTAINS: MILK",,,,,,,,,,,,,,
2716892,Snacks,"Conagra Brands, Inc",United States,"Andy Capp's Big Bag Hot Fries, Corn & Potato Snacks, 8 oz.","Degermed Yellow Cornmeal, Vegetable Oil (Palm And/Or Cottonseed Oil), Dried Potatoes, Whey Powder, Salt, Less than 2% of: Dextrose, Torula Yeast, Water, Mustard, TBHQ (For Freshness), Monosodium Glutamate, Mono- And Diglycerides, Garlic Powder, Ground Cumin, Oregano, Paprika Extract (For Color), Spice Extractive, Tomato Powder, Natural Flavor, Artificial Flavor. CONTAINS: MILK",,,,,,,,,,,,,,
2716893,Snacks,"Conagra Brands, Inc",United States,ANDY CAPP HOT FRIES 72/0.85 OZ,"Degermed Yellow Cornmeal, Vegetable Oil (Palm And/Or Cottonseed Oil), Dried Potatoes, Whey Powder, Salt, Less than 2% of: Dextrose, Torula Yeast, Water, Mustard, TBHQ (For Freshness), Monosodium Glutamate, Mono- And Diglycerides, Garlic Powder, Ground Cumin, Oregano, Paprika Extract (For Color), Spice Extractive, Tomato Powder, Natural Flavor, Artificial Flavor. CONTAINS: MILK",,,,,,,,,,,,,,
2716894,Snacks,"Conagra Brands, Inc",United States,ANDY CAPP HOT FRIES 48/1.5 OZ,"Degermed Yellow Cornmeal, Vegetable Oil (Palm And/Or Cottonseed Oil), Dried Potatoes, Whey Powder, Salt, Less than 2% of: Dextrose, Torula Yeast, Water, Mustard, TBHQ (For Freshness), Monosodium Glutamate, Mono- And Diglycerides, Garlic Powder, Ground Cumin, Oregano, Paprika Extract (For Color), Spice Extractive, Tomato Powder, Natural Flavor, Artificial Flavor. CONTAINS: MILK",,,,,,,,,,,,,,
2716895,Snacks,"Conagra Brands, Inc",United States,ANDY CAPP CHEDDAR FRIES 72/0.85 OZ,"Degermed Yellow Cornmeal, Vegetable Oil (Palm And/Or Cottonseed Oil), Dried Potatoes, Cheese Powder (Whey, Salt, Buttermilk Solids, Reduced Lactose Whey, Maltodextrin, Monosodium Glutamate, Citric Acid, Cheddar And Blue Cheese [Pasteurized Milk, Cheese Culture, Salt, Enzymes], Yellow 5 Lake, Yellow 6 Lake, Autolyzed Yeast Extract, Spice, Artificial Flavor, Canola Oil, Disodium Phosphate, Yellow 5, Yellow 6, Lactic Acid), Less Than 2% Of: Salt, Dextrose, Onion Powder, Water, Monosodium Glutamate, TBHQ (For Freshness), Shortening Powder (Soybean Oil, Corn Syrup Solids, Sodium Caseinate, Mono And Diglycerides), Hydrolyzed Corn Protein, Whey, Dried Parsley, Natural Cheddar Cheese Flavor (Maltodextrin, Natural Cheddar Cheese Flavor, Whey Solids, Salt, Disodium Phosphate), Mono- And Diglycerides, Citric Acid, Yellow 5 Lake, Natural Flavors, Paprika Extract (For Color), Dried Chives, Yellow 6 Lake. CONTAINS: MILK",,,,,,,,,,,,,,
2716757,Snacks,"Conagra Brands, Inc",United States,ORVILLE REDENBACHERS BUTTER POPCORN 3.3 OZ,"Whole Grain Popping Corn, Palm Oil, Salt, Natural Flavors, Mixed Tocopherols (Vitamin E for freshness), Butter, Color Added (Annatto). CONTAINS: MILK.",,,,,,,,,,,,,,
2716826,Snacks,"Conagra Brands, Inc",United States,"Angie's BOOMCHICKAPOP Cinnabon Bakery Inspired Cinnamon Roll Flavored Drizzled Kettle Corn, 4.5 oz.","Cane Sugar, Popcorn, Sunflower Oil, Palm Kernel Oil, Nonfat Dry Milk, Whole Milk Powder, Cinnamon, Salt, Brown Sugar, Soy Lecithin, Caramelized Sugar, Natural Flavors. CONTAINS: MILK, SOY.",,,,,,,,,,,,,,
2716827,Snacks,"Conagra Brands, Inc",United States,"Angie's BOOMCHICKAPOP Sea Salt Popcorn, Gluten Free, Party Size, 6.7 oz.","Popcorn, Non-GMO Sunflower Oil and/or Non-GMO Canola Oil, Sea Salt.",,,,,,,,,,,,,,
2705282,Snacks,Kellogg Company US,United States,Pringles Crisps Sour Cream & Onion 5.5oz,"INGREDIENTS: DRIED POTATOES,  VEGETABLE OIL (CORN, COTTONSEED, HIGH OLEIC SOYBEAN, AND/OR SUNFLOWER OIL), DEGERMINATED YELLOW CORN FLOUR, CORNSTARCH, RICE FLOUR, MALTODEXTRIN, MONO- AND DIGLYCERIDES. CONTAINS 2% OR LESS OF SALT, WHEY, SOUR CREAM (CREAM, NONFAT MILK, CULTURES), MONOSODIUM GLUTAMATE, ONION POWDER, COCONUT OIL, DEXTROSE, SUGAR, NATURAL FLAVORS, NONFAT MILK, CITRIC ACID, SODIUM CASEINATE, LACTIC ACID, YEAST EXTRACT, DISODIUM INOSINATE, DISODIUM GUANYLATE, BUTTERMILK, MALIC ACID, INVERT SUGAR, CULTURED NONFAT MILK, CREAM, WHEAT STARCH.",,,,,,,,,,,,,,
2705257,Snacks,Kellogg Company US,United States,Pringles Crisps Original 5.2oz,"INGREDIENTS: DRIED POTATOES, VEGETABLE OIL (CORN, COTTONSEED, HIGH OLEIC SOYBEAN, AND/OR SUNFLOWER OIL), DEGERMINATED YELLOW CORN FLOUR, CORNSTARCH, RICE FLOUR, MALTODEXTRIN, MONO- AND DIGLYCERIDES, SALT, WHEAT STARCH.",,,,,,,,,,,,,,
2704972,Snacks,GENERAL MILLS SALES INC.,United States,Fruit Roll-Ups Tropical Tie-Dye Strawberry 72 Count,"Corn Syrup, Sugar, Pear Puree, Maltodextrin, Palm and/or Palm Kernel Oil. Contains 2% or less of: Citric Acid, Sodium Citrate, Monoglycerides, Fruit Pectin, Malic Acid, Vitamin C (ascorbic acid), Natural Flavor, Color (red 40, yellows 5 & 6, blue 1).",,,,,,,,,,,,,,
2704852,Snacks,GENERAL MILLS SALES INC.,United States,Annie's Organic Berry Patch Bunny Fruit Snacks 22 Count,"Ingredients: Organic Rice Syrup, Organic Cane Sugar, Organic Tapioca Syrup Solids, Water, Organic Pear Juice Concentrate, Pectin, Citric Acid, Sodium Citrate, Ascorbic Acid (vitamin C), Organic Natural Flavor, Organic Sunflower Oil, Organic Color (organic black carrot, organic black currant extracts), Organic Carnauba Wax.",,,,,,,,,,,,,,
2704183,Snacks,Bake Crafters Food Company,United States,"Break Bar, Strawberry, Whole Grain, Individually Wrapped, 3.25"" x 1.5""","Whole Grain Blend (Oats, Whole Wheat Flour), Enriched Bleached Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Sugar, Invert Syrup, Palm Oil, Corn Syrup, Canola Oil, Applesauce (Apples, Ascorbic Acid), Strawberry Flavored Bits (Sugar, Vegetable Oil [Palm, Palm Kernel], Enriched Wheat Flour [Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid], Malic Acid, Natural Flavor, Caramel Color, Fruit & Vegetable Juice For Color, Tricalcium Phosphate, Sodium Citrate, Soy Lecithin), Raisin Paste, Natural Flavor, Salt, Molasses, Soy Lecithin, Baking Soda.",,,,,,,,,,,,,,
2704028,Snacks,Snyder's-Lance INC.,United States,"Kettle Brand Potato Chips, Krinkle Cut, Truffle Oil and Sea Salt Kettle Chips, 5 Oz","INGREDIENTS: POTATOES, VEGETABLE OILS (CANOLA AND/OR SUNFLOWER AND/OR SAFFLOWER AND/OR SOYBEAN), SEA SALT, RICE FLOUR, ONION POWDER, GARLIC POWDER, YEAST EXTRACT, SUGAR, SPICES, CITRIC ACID, TRUFFLE OIL (SUNFLOWER OIL, TRUFFLE EXTRACT), NATURAL FLAVORS.",,,,,,,,,,,,,,
2704029,Snacks,Snyder's-Lance INC.,United States,"Kettle Brand Potato Chips, Honey Dijon Kettle Chips, Snack Bag, 1.5 Oz","INGREDIENTS:  Potatoes, Safflower and/or Sunflower and/or Canola Oil, Honey Powder (Dried Cane Syrup, Honey), Mustard Powder [Mustard (Vinegar, Mustard Seeds, Salt, Turmeric), Maltodextrin, Modified Corn Starch], Salt, Onion Powder, Garlic Powder, Citric Acid, Spice, Maltodextrin.",,,,,,,,,,,,,,
2704030,Snacks,Snyder's-Lance INC.,United States,"Kettle Brand Potato Chips, White Cheddar Kettle Chips, 8.5 Oz","INGREDIENTS: POTATOES, VEGETABLE OILS (CANOLA, SUNFLOWER AND/OR SAFFLOWER), ORGANIC NONFAT DRY MILK, SALT, CHEDDAR CHEESE (MILK, SEA SALT, CULTURES, ENZYMES), SUGAR, ORGANIC SOUR CREAM POWDER (ORGANIC NONFAT MILK, ORGANIC CULTURED CREAM), ONION POWDER, YEAST EXTRACT, LACTIC ACID, GARLIC POWDER, NATURAL FLAVORS, CITRIC ACID, SPICE. CONTAINS: MILK.",,,,,,,,,,,,,,
2704033,Snacks,Snyder's-Lance INC.,United States,"Snyder's of Hanover Hot Buffalo Wing Flavored Pretzel Pieces, 8 Oz Bag","INGREDIENTS: ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), VEGETABLE OILS (CANOLA, PALM, SOYBEAN AND/OR SUNFLOWER), CORN MALTODEXTRIN, SALT, CAYENNE PEPPER SAUCE (CAYENNE RED PEPPERS, VINEGAR, SALT, GARLIC), SODIUM DIACETATE, MODIFIED CORNSTARCH, MONOSODIUM GLUTAMATE, YEAST, VINEGAR, PAPRIKA EXTRACT (FOR COLOR), CITRIC ACID, GARLIC POWDER, CARAMEL COLOR, DISODIUM INOSINATE AND DISODIUM GUANYLATE, LACTIC ACID, SODA. CONTAINS: WHEAT",,,,,,,,,,,,,,
2704332,Snacks,Snyder's-Lance INC.,United States,"Kettle Brand Air Fried Texas BBQ Chips, 6.5 Oz Bag","INGREDIENTS: POTATOES, VEGETABLE OIL (CANOLA, SAFFLOWER  AND/OR SUNFLOWER), SUGAR, BROWN SUGAR, SALT, PAPRIKA, DEXTROSE, RED CHILI PEPPERS, TOMATO POWDER, ONION POWDER, MOLASSES, YEAST EXTRACT, CITRIC ACID, GARLIC POWDER, VINEGAR, CAYENNE PEPPER SAUCE (AGED CAYENNE PEPPERS, VINEGAR, SALT, GARLIC), SPICES, PAPRIKA EXTRACT FOR COLOR, NATURAL FLAVORS.",,,,,,,,,,,,,,
2704333,Snacks,Snyder's-Lance INC.,United States,"Snyder's of Hanover Honey Wheat Braided Pretzel Twists, 6 Oz Bag","INGREDIENTS: WHOLE WHEAT FLOUR, ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), ORGANIC HONEY, VEGETABLE OIL (CANOLA, PALM, SOYBEAN AND/OR SUNFLOWER), LIGHT BROWN SUGAR (CANE SUGAR, CANE SYRUP), CANE SUGAR, TAPIOCA MALT SYRUP (TAPIOCA SYRUP, MALT EXTRACT), DEHYDRATED POTATOES, SALT, YEAST, SODA. CONTAINS: WHEAT.",,,,,,,,,,,,,,
2704289,Snacks,GENERAL MILLS SALES INC.,United States,Gushers Blueberry Grape Despair Fruit Flavored Snacks 20 Count,"Ingredients: Corn Syrup, Sugar, Pear Puree, Modified Corn Starch, Fructose, Maltodextrin, Palm Oil. Contains 2% or less of: Cottonseed Oil, Glycerin, Grape Juice Concentrate, Citric Acid, Carrageenan, Monoglycerides, Sodium Citrate, Malic Acid, Vitamin C (ascorbic acid), Potassium Citrate, Agar-Agar, Color (red 40, blue 1), Natural and Artificial Flavor, Xanthan Gum.",,,,,,,,,,,,,,
2704356,Snacks,Snyder's-Lance INC.,United States,"Snack Factory Pretzel Crisps Bites Cinnamon Sugar Pretzels, 24.25 Oz Bag","INGREDIENTS: ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), CANOLA OIL, CORNSTARCH, ORGANIC SUGAR, FRUCTOSE, CANE SUGAR, DEHYDRATED POTATOES, SEA SALT, TAPIOCA MALT SYRUP (TAPIOCA SYRUP, MALT EXTRACT), SUGAR, CINNAMON, YEAST, STEVIA, STEVIA EXTRACT, ORGANIC BOURBON VANILLA EXTRACT, SODA. CONTAINS: WHEAT.",,,,,,,,,,,,,,
2700904,Snacks,National Food Group  Inc.,United States,Zee Zees Wheat Crackers 0.8 oz,"Whole Wheat Flour, Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Soybean Oil , Sugar, Baking Soda, Malt Syrup, Salt, Molasses, Honey, Ammonium Bicarbonate, Onion Powder, Citric Acid, Cream of Tartar, Sodium Acid Pyrophosphate, Honey Flavor, Garlic Powder.",,,,,,,,,,,,,,
2700903,Snacks,National Food Group,United States,"Zee Zees Bean Dipz Cup, Original, 3 oz.","Pinto Beans, Water, Seasoning (Salt, Onion, Sugar, Jalapeno & Chili Peppers, Spice, Garlic, Natural Flavors), Corn Oil, Citric Acid, Vinegar, Fruit and Vegetable Juice (Color).",,,,,,,,,,,,,,
2700902,Snacks,National Food Group,United States,"Zee Zees Hummus Cup, Taco, 4.5 oz.","Garbanzo Beans, Water, Olive Oil, Spices, Minced Garlic, Citric Acid, Lime Juice, Salt, Black Pepper, Garlic Powder, Onion Powder.",,,,,,,,,,,,,,
2700901,Snacks,National Food Group  Inc.,United States,"Zee Zees Roasted Chickpeas, Chili Lime, 0.75oz","Chickpeas, Sunflower and or Safflower Oil, Contains 2% or less of: Spices, Salt, Citric Acid, Lime Juice Powder (Citric Acid, Lime Oil, Lime Juice, Ascorbic Acid), Cane Sugar, Gum Arabic, with Silicon Dioxide and Calcium Stearate added to prevent caking.",,,,,,,,,,,,,,
2700896,Snacks,National Food Group,United States,"621356 Zee Zees Roasted Chickpeas, Kettle Corn, 0.75oz","Chickpeas, Sunflower and/or Safflower Oil, Sugar, Salt, Natural Flavors, Silicon Dioxide added to prevent caking.",,,,,,,,,,,,,,
2700905,Snacks,National Food Group,United States,"Zee Zees Hummus Cup, Taco, 3 oz.","Garbanzo Beans, Water, Olive Oil, Spices, Minced Garlic, Citric Acid, Lime Juice, Salt, Black Pepper, Garlic Powder, Onion Powder.",,,,,,,,,,,,,,
2700908,Snacks,National Food Group  Inc.,United States,"Bean Dipz Cup, Original, 4.5 oz.","Pinto Beans, Water, Seasoning (Salt, Onion, Sugar, Jalapeno & Chili Peppers, Spice, Garlic, Natural Flavors), Corn Oil, Citric Acid, Vinegar, Fruit and Vegetable Juice (Color).",,,,,,,,,,,,,,
2700916,Snacks,National Food Group,United States,"Zee Zees Grahamz, Original, IW, WG, 1oz","Whole Grain Wheat Flour, Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Sugar, Soybean Oil, Palm Oil, Molasses, Salt, Malted Barley Flour, Spices, Soy Lecithin, Baking Soda.",,,,,,,,,,,,,,
2700915,Snacks,National Food Group,United States,"Zee Zees Grahamz Strawberry, IW, WG 1oz","Whole Grain Wheat Flour, Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Sugar, Soybean Oil, Palm Oil, Natural Flavor, Molasses, Red Beet Juice (Color), Salt, Malted Barley Flour, Soy Lecithin, Baking Soda.",,,,,,,,,,,,,,
2700914,Snacks,National Food Group,United States,"Zee Zees, Grahamz, Birthday Cake, IW, 1oz","Whole Grain Wheat Flour, Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Sugar, Soybean Oil, Palm Oil, Non Pareils (Sugar, Corn Starch, Color Added [Spirulina Extract, Annatto Extract, Vegetable Juice, Tumeric], Confectioners Glaze, Carnauba Wax), Natural Flavor, Salt, Malted Barley Flour, Soy Lecithin, Baking Soda.",,,,,,,,,,,,,,
2701061,Snacks,Snyder's-Lance INC.,United States,"Late July Snacks Jalapeno Lime Tortilla Chips, 0.9 Oz Snack Bag","INGREDIENTS: ORGANIC WHOLE GROUND YELLOW CORN, VEGETABLE OILS (SUNFLOWER AND/OR SAFFLOWER AND/OR CANOLA AND/OR SOYBEAN), JALAPENO LIME SEASONING (MALTODEXTRIN, DEXTROSE, SEA SALT, JALAPENO PEPPER, GREEN BELL PEPPER POWDER, ONION POWDER, GARLIC POWDER, VINEGAR POWDER [MALTODEXTRIN, WHITE DISTILLED VINEGAR], YEAST EXTRACT, SPICES, LIME JUICE POWDER [MALTODEXTRIN, LIME JUICE], CITRIC ACID).",,,,,,,,,,,,,,
2701059,Snacks,"Conagra Brands, Inc",United States,"Angie's BOOMCHICKAPOP White Chocolate & Peppermint Flavored Kettle Corn Popcorn, 4.5 oz.","Cane Sugar, Popcorn, Non-GMO Sunflower Oil and/or Non-GMO Canola Oil, Palm Kernel Oil, Peppermint Candy Pieces (Cane Sugar, Rice Syrup, Coconut Oil, Beet Juice Concentrate [for color], Peppermint Oil, Soy Lecithin), Nonfat Dry Milk, Whole Milk Powder, Salt, Soy Lecithin, Natural Flavor. CONTAINS: MILK, SOY.",,,,,,,,,,,,,,
2701057,Snacks,"Conagra Brands, Inc",United States,"Angie's BOOMCHICKAPOP Dark Chocolate Drizzled Kettle Corn Popcorn, 5.5 oz.","Cane Sugar, Popcorn, Sunflower Oil, Palm Kernel and Palm Oil, Cocoa Powder (Processed with Alkali), Sea Salt, Whey, Soy Lecithin, Natural Flavor. CONTAINS: MILK, SOY.",,,,,,,,,,,,,,
2701053,Snacks,Snyder's-Lance INC.,United States,"Late July Snacks, Nacho Cheese Tortilla Chips, 0.9 Oz Snack Bag","INGREDIENTS: ORGANIC WHOLE GROUND YELLOW CORN, VEGETABLE OILS (SUNFLOWER AND/OR SAFFLOWER AND/OR CANOLA AND/OR SOYBEAN), NACHO CHEESE SEASONING (WHEY, SALT, CHEDDAR CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], SUNFLOWER OIL, NONFAT MILK, ONION POWDER, TOMATO POWDER, GARLIC POWDER, YEAST EXTRACT, RED AND GREEN BELL PEPPER POWDER, CORN MALTODEXTRIN, SPICES, CITRIC ACID, LACTIC ACID, PAPRIKA EXTRACT [COLOR], NATURAL FLAVORS). CONTAINS: MILK.",,,,,,,,,,,,,,
2701051,Snacks,Snyder's-Lance INC.,United States,"LATE JULY Snacks Restaurant Style Sea Salt & Lime Tortilla Chips, 1.5 oz. Snack Bag","INGREDIENTS: ORGANIC WHOLE GROUND CORN, ORGANIC SUNFLOWER OIL AND/OR ORGANIC SAFFLOWER OIL, SEA SALT, ORGANIC LIME OIL.",,,,,,,,,,,,,,
2701047,Snacks,Snyder's-Lance INC.,United States,"Late July Snacks, Jalapeno Lime Tortilla Chips, 2 Oz Snack Bag","INGREDIENTS: ORGANIC WHOLE GROUND YELLOW CORN, VEGETABLE OILS (SUNFLOWER AND/OR SAFFLOWER AND/OR CANOLA AND/OR SOYBEAN), JALAPENO LIME SEASONING (MALTODEXTRIN, DEXTROSE, SEA SALT, JALAPENO PEPPER, GREEN BELL PEPPER POWDER, ONION POWDER, GARLIC POWDER, VINEGAR POWDER [MALTODEXTRIN, WHITE DISTILLED VINEGAR], YEAST EXTRACT, SPICES, LIME JUICE POWDER [MALTODEXTRIN, LIME JUICE], CITRIC ACID).",,,,,,,,,,,,,,
2701046,Snacks,Snyder's-Lance INC.,United States,"Late July Snacks, Nacho Cheese Tortilla Chips, 2 Oz. Bag","INGREDIENTS: ORGANIC WHOLE GROUND YELLOW CORN, VEGETABLE OILS (SUNFLOWER AND/OR SAFFLOWER AND/OR CANOLA  AND/OR SOYBEAN), NACHO CHEESE SEASONING (WHEY, SALT, CHEDDAR CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], SUNFLOWER OIL, NONFAT MILK, ONION POWDER, TOMATO POWDER, GARLIC POWDER, YEAST EXTRACT, RED AND GREEN BELL PEPPER POWDER, CORN MALTODEXTRIN, SPICES, CITRIC ACID, LACTIC ACID, PAPRIKA EXTRACT [COLOR], NATURAL FLAVORS). CONTAINS: MILK.",,,,,,,,,,,,,,
2701045,Snacks,Snyder's-Lance INC.,United States,"LATE JULY Snacks Organic Potato Chips Simple as Sea Salt Potato Chips, 5 oz. Bag","INGREDIENTS: ORGANIC POTATOES, ORGANIC SUNFLOWER AND/OR ORGANIC SAFFLOWER OIL, SEA SALT.",,,,,,,,,,,,,,
2701044,Snacks,Snyder's-Lance INC.,United States,"Late July Snacks Multigrain Organic Tortilla Chips with Sea Salt, 7.5 oz Bag","INGREDIENTS: ORGANIC WHOLE GROUND CORN, ORGANIC SUNFLOWER AND/OR ORGANIC SAFFLOWER OILS, ORGANIC BROWN RICE, ORGANIC GRAIN & SEED BLEND (ORGANIC FLAX, ORGANIC MILLET, ORGANIC BROWN RICE, ORGANIC QUINOA AND ORGANIC AMARANTH), ORGANIC CHIA SEEDS, ORGANIC CANE SUGAR, SEA SALT.",,,,,,,,,,,,,,
2701043,Snacks,Snyder's-Lance INC.,United States,"Late July Snacks, Hawaiian Habanero Corn Tortilla Chips, 7.8 Oz Bag","INGREDIENTS: ORGANIC WHOLE GROUND YELLOW CORN, VEGETABLE OIL (SUNFLOWER, SAFFLOWER, CANOLA AND/OR SOYBEAN), PINEAPPLE HABANERO SEASONING (SUGAR, SEA SALT, SPICE, ONION POWDER, GARLIC POWDER, YEAST EXTRACT, CITRIC ACID, DRIED RED BELL PEPPER, ORGANIC VINEGAR POWDER, ORGANIC SUNFLOWER OIL, NATURAL FLAVOR [INCLUDES CUMIN, HABANERO PEPPER EXTRACTIVE, ACETIC ACID], PINEAPPLE JUICE CONCENTRATE).",,,,,,,,,,,,,,
2701042,Snacks,Snyder's-Lance INC.,United States,"Late July Snacks, Organic Mild Green Mojo Tortilla Chips, 7.5-oz. Bag","INGREDIENTS:  ORGANIC WHOLE GROUND CORN, ORGANIC SUNFLOWER OIL AND/OR ORGANIC SAFFLOWER OIL, ORGANIC MILD GREEN MOJO SEASONING (SEA SALT, ORGANIC MALTODEXTRIN, ORGANIC GREEN  BELL PEPPER, ORGANIC PARSLEY, ORGANIC  EVAPORATED CANE SUGAR, ORGANIC GARLIC POWDER, ORGANIC ONION POWDER, NATURAL FLAVOR, ORGANIC LIME JUICE POWDER [ORGANIC MALTODEXTRIN, ORGANIC LIME JUICE], ORGANIC CHEESE FLAVOR, ORGANIC CHEDDAR CHEESE [(MILK, CULTURES, SALT,  NON-ANIMAL ENZYMES), DISODIUM PHOSPHATE], ORGANIC JALAPENO PEPPER POWDER, LACTIC ACID), ORGANIC BROWN RICE, ORGANIC CHIA SEEDS, ORGANIC GRAIN & SEED BLEND (ORGANIC FLAX, ORGANIC MILLET, ORGANIC BROWN RICE, ORGANIC QUINOA, ORGANIC AMARANTH), ORGANIC EVAPORATED CANE SUGAR.CONTAINS: MILK",,,,,,,,,,,,,,
2701041,Snacks,Snyder's-Lance INC.,United States,"Late July Snacks Jalapeno Lime Tortilla Chips, 7.8 OZ Bag","INGREDIENTS: ORGANIC WHOLE GROUND YELLOW CORN, VEGETABLE OILS (SUNFLOWER AND/OR SAFFLOWER AND/OR CANOLA AND/OR SOYBEAN), JALAPENO LIME SEASONING (MALTODEXTRIN, DEXTROSE, SEA SALT, JALAPENO PEPPER, GREEN BELL PEPPER POWDER, ONION POWDER, GARLIC POWDER, VINEGAR POWDER [MALTODEXTRIN, WHITE DISTILLED VINEGAR], YEAST EXTRACT, SPICES, LIME JUICE POWDER [MALTODEXTRIN, LIME JUICE], CITRIC ACID).",,,,,,,,,,,,,,
2701040,Snacks,Snyder's-Lance INC.,United States,"Late July Snacks, Green Goddess Tortilla Chips, 7.8-oz. Bag","INGREDIENTS: ORGANIC WHOLE GROUND YELLOW CORN, VEGETABLE OILS (SUNFLOWER AND/OR SAFFLOWER AND/OR CANOLA), GREEN GODDESS SEASONING (ORGANIC CORN MALTODEXTRIN, SEA SALT, SUGAR, SPICES [INCLUDING BASIL], AUTOLYZED YEAST EXTRACT, ORGANIC SOUR CREAM [CREAM, NONFAT MILK CULTURES], CITRIC ACID, VINEGAR, ONION POWDER, ORGANIC PARMESAN CHEESE [PARTIALLY SKIM MILK, CULTURES, SALT, ENZYMES], ORGANIC SWEET WHEY, GARLIC POWDER, NATURAL FLAVOR, ORGANIC NONFAT DRY MILK, ORGANIC LEMON JUICE CONCENTRATE). CONTAINS: MILK.",,,,,,,,,,,,,,
